ID;ACTIVO;CREADO;CREADOPOR_USERID;MODIFICADO;MODIFICADOPOR_USERID;CLAVE;DESCRIPCION;CLASE;PELIGRO_SECUNDARIO;NOMBRE_TECNICO;FECHAINICIO;FECHAFIN
174;S;07.02.2022 11:44;;07.02.2022 11:44;;0300;MUNICIONES INCENDIARIAS con o sin carga detonante, carga expulsora o carga propulsora?;1.4G;;;12.01.2021;
175;S;07.02.2022 11:44;;07.02.2022 11:44;;0301;MUNICIONES LACRIMOGENAS con carga detonante, carga expulsora o carga propulsora?;1.4G;6.1 8;;12.01.2021;
176;S;07.02.2022 11:44;;07.02.2022 11:44;;0303;MUNICIONES FUMIGENAS con o sin carga detonante, carga expulsora o carga propulsora?;1.4G;;;12.01.2021;
177;S;07.02.2022 11:44;;07.02.2022 11:44;;0305;POLVORA DE DESTELLOS;1.3G;;;12.01.2021;
178;S;07.02.2022 11:44;;07.02.2022 11:44;;0306;TRAZADORES PARA MUNICIONES?;1.4G;;;12.01.2021;
179;S;07.02.2022 11:44;;07.02.2022 11:44;;0312;CARTUCHOS DE SEÑALES?;1.4G;;;12.01.2021;
180;S;07.02.2022 11:44;;07.02.2022 11:44;;0313;SEÑALES FUMIGENAS;1.2G;;;12.01.2021;
181;S;07.02.2022 11:44;;07.02.2022 11:44;;0314;ENCENDEDORES?;1.2G;;;12.01.2021;
182;S;07.02.2022 11:44;;07.02.2022 11:44;;0315;ENCENDEDORES?;1.3G;;;12.01.2021;
183;S;07.02.2022 11:44;;07.02.2022 11:44;;0316;ESPOLETAS DE IGNICION?;1.3G;;;12.01.2021;
184;S;07.02.2022 11:44;;07.02.2022 11:44;;0317;ESPOLETAS DE IGNICION?;1.4G;;;12.01.2021;
185;S;07.02.2022 11:44;;07.02.2022 11:44;;0318;GRANADAS DE EJERCICIOS, de mano o de fusil?;1.3G;;;12.01.2021;
186;S;07.02.2022 11:44;;07.02.2022 11:44;;0319;CEBOS TUBULARES?;1.3G;;;12.01.2021;
187;S;07.02.2022 11:44;;07.02.2022 11:44;;0320;CEBOS TUBULARES?;1.4G;;;12.01.2021;
188;S;07.02.2022 11:44;;07.02.2022 11:44;;0321;CARTUCHOS PARA ARMAS, con carga explosiva?;1.2E;;;12.01.2021;
189;S;07.02.2022 11:44;;07.02.2022 11:44;;0322;MOTORES DE COHETE CON LIQUIDOS HIPERGOLICOS, con o sin carga expulsora?;1.2L;;;12.01.2021;
190;S;07.02.2022 11:44;;07.02.2022 11:44;;0323;CARTUCHOS DE ACCIONAMIENTO;1.4S;;;12.01.2021;
191;S;07.02.2022 11:44;;07.02.2022 11:44;;0324;PROYECTILES con carga explosiva?;1.2F;;;12.01.2021;
192;S;07.02.2022 11:44;;07.02.2022 11:44;;0325;ENCENDEDORES?;1.4G;;;12.01.2021;
193;S;07.02.2022 11:44;;07.02.2022 11:44;;0326;CARTUCHOS PARA ARMAS, SIN BALA?;1.1C;;;12.01.2021;
194;S;07.02.2022 11:44;;07.02.2022 11:44;;0327;CARTUCHOS PARA ARMAS, SIN BALA, o (CARTUCHOS PARA ARMAS DE PEQUEÑO CALIBRE, SIN BALA)?;1.3C;;;12.01.2021;
195;S;07.02.2022 11:44;;07.02.2022 11:44;;0328;CARTUCHOS PARA ARMAS, CON PROYECTIL INERTE?;1.2C;;;12.01.2021;
196;S;07.02.2022 11:44;;07.02.2022 11:44;;0329;TORPEDOS con carga explosiva?;1.1E;;;12.01.2021;
197;S;07.02.2022 11:44;;07.02.2022 11:44;;0330;TORPEDOS con carga explosiva?;1.1F;;;12.01.2021;
198;S;07.02.2022 11:44;;07.02.2022 11:44;;0331;EXPLOSIVOS PARA VOLADURAS, TIPO B?;1.5D;;;12.01.2021;
199;S;07.02.2022 11:44;;07.02.2022 11:44;;0332;EXPLOSIVOS PARA VOLADURAS, TIPO E?;1.5D;;;12.01.2021;
200;S;07.02.2022 11:44;;07.02.2022 11:44;;0333;ARTIFICIOS DE PIROTECNIA?;1.1G;;;12.01.2021;
201;S;07.02.2022 11:44;;07.02.2022 11:44;;0334;ARTIFICIOS DE PIROTECNIA?;1.2G;;;12.01.2021;
202;S;07.02.2022 11:44;;07.02.2022 11:44;;0335;ARTIFICIOS DE PIROTECNIA?;1.3G;;;12.01.2021;
203;S;07.02.2022 11:44;;07.02.2022 11:44;;0336;ARTIFICIOS DE PIROTECNIA?;1.4G;;;12.01.2021;
204;S;07.02.2022 11:44;;07.02.2022 11:44;;0337;ARTIFICIOS DE PIROTECNIA?;1.4S;;;12.01.2021;
205;S;07.02.2022 11:44;;07.02.2022 11:44;;0338;CARTUCHOS PARA ARMAS, SIN BALA, o (CARTUCHOS PARA ARMAS DE PEQUEÑO CALIBRE, SIN BALA)?;1.4C;;;12.01.2021;
206;S;07.02.2022 11:44;;07.02.2022 11:44;;0339;CARTUCHOS PARA ARMAS, CON PROYECTIL INERTE, o CARTUCHOS PARA ARMAS DE PEQUEÑO CALIBRE?;1.4C;;;12.01.2021;
207;S;07.02.2022 11:44;;07.02.2022 11:44;;0340;NITROCELULOSA seca o humedecida con menos de 25%, en masa, de agua (o de alcohol)?;1.1D;;;12.01.2021;
208;S;07.02.2022 11:44;;07.02.2022 11:44;;0341;NITROCELULOSA sin modificar o plastificada con menos de 18%, en masa, de substancia plastificante?;1.1D;;;12.01.2021;
209;S;07.02.2022 11:44;;07.02.2022 11:44;;0342;NITROCELULOSA HUMEDECIDA con un mínimo de 25%, en masa, de alcohol?;1.3C;;;12.01.2021;
210;S;07.02.2022 11:44;;07.02.2022 11:44;;0343;NITROCELULOSA PLASTIFICADA con un mínimo de 18%, en masa, de substancia plastificante?;1.3C;;;12.01.2021;
211;S;07.02.2022 11:44;;07.02.2022 11:44;;0344;PROYECTILES con carga explosiva?;1.4D;;;12.01.2021;
212;S;07.02.2022 11:44;;07.02.2022 11:44;;0345;PROYECTILES inertes con trazador?;1.4S;;;12.01.2021;
213;S;07.02.2022 11:44;;07.02.2022 11:44;;0346;PROYECTILES con carga detonante o carga expulsora?;1.2D;;;12.01.2021;
214;S;07.02.2022 11:44;;07.02.2022 11:44;;0347;PROYECTILES con carga detonante o carga expulsora?;1.4D;;;12.01.2021;
215;S;07.02.2022 11:44;;07.02.2022 11:44;;0348;CARTUCHOS PARA ARMAS, con carga explosiva?;1.4F;;;12.01.2021;
216;S;07.02.2022 11:44;;07.02.2022 11:44;;0349;OBJETOS EXPLOSIVOS. N.E.P.;1.4S;;Substancias y objetos que no presentan un riesgo considerable.;12.01.2021;
217;S;07.02.2022 11:44;;07.02.2022 11:44;;0350;OBJETOS EXPLOSIVOS. N.E.P.;1.4B;;Substancias y objetos que no presentan un riesgo considerable.;12.01.2021;
218;S;07.02.2022 11:44;;07.02.2022 11:44;;0351;OBJETOS EXPLOSIVOS. N.E.P.;1.4C;;Substancias y objetos que no presentan un riesgo considerable.;12.01.2021;
219;S;07.02.2022 11:44;;07.02.2022 11:44;;0352;OBJETOS EXPLOSIVOS. N.E.P.;1.4D;;Substancias y objetos que no presentan un riesgo considerable.;12.01.2021;
220;S;07.02.2022 11:44;;07.02.2022 11:44;;0353;OBJETOS EXPLOSIVOS. N.E.P.;1.4G;;Substancias y objetos que no presentan un riesgo considerable.;12.01.2021;
221;S;07.02.2022 11:44;;07.02.2022 11:44;;0354;OBJETOS EXPLOSIVOS. N.E.P.;1.1L;;Substancias y objetos que presentan un riesgo de explosión de la totalidad de la masa.;12.01.2021;
222;S;07.02.2022 11:44;;07.02.2022 11:44;;0355;OBJETOS EXPLOSIVOS. N.E.P.;1.2L;;Substancias y objetos que presentan un riesgo de proyección, pero no de explosión de la totalidad de la masa.;12.01.2021;
223;S;07.02.2022 11:44;;07.02.2022 11:44;;0356;OBJETOS EXPLOSIVOS. N.E.P.;1.3L;;Substancias y objetos que presentan un riesgo de incendio y un riesgo de que se produzcan pequeños efectos de onda expansiva o de proyección o de ambos, pero no de explosión de la totalidad de la masa.;12.01.2021;
224;S;07.02.2022 11:44;;07.02.2022 11:44;;0357;SUBSTANCIAS EXPLOSIVAS, N.E.P.;1.1L;;Substancias y objetos que presentan un riesgo de explosión de la totalidad de la masa.;12.01.2021;
225;S;07.02.2022 11:44;;07.02.2022 11:44;;0358;SUBSTANCIAS EXPLOSIVAS, N.E.P.;1.2L;;Substancias y objetos que presentan un riesgo de proyección, pero no de explosión de la totalidad de la masa.;12.01.2021;
226;S;07.02.2022 11:44;;07.02.2022 11:44;;0359;SUBSTANCIAS EXPLOSIVAS, N.E.P.;1.3L;;Substancias y objetos que presentan un riesgo de incendio y un riesgo de que se produzcan pequeños efectos de onda expansiva o de proyección o de ambos, pero no de explosión de la totalidad de la masa.;12.01.2021;
227;S;07.02.2022 11:44;;07.02.2022 11:44;;0360;CONJUNTOS DE DETONADORES NO ELECTRICOS para voladuras?;1.1B;;;12.01.2021;
228;S;07.02.2022 11:44;;07.02.2022 11:44;;0361;CONJUNTOS DE DETONADORES NO ELECTRICOS para voladuras?;1.4B;;;12.01.2021;
229;S;07.02.2022 11:44;;07.02.2022 11:44;;0362;MUNICIONES PARA PRACTICAS;1.4G;;;12.01.2021;
230;S;07.02.2022 11:44;;07.02.2022 11:44;;0363;MUNICIONES DE PRUEBA?;1.4G;;;12.01.2021;
231;S;07.02.2022 11:44;;07.02.2022 11:44;;0364;DETONADORES PARA MUNICIONES?;1.2B;;;12.01.2021;
232;S;07.02.2022 11:44;;07.02.2022 11:44;;0365;DETONADORES PARA MUNICIONES?;1.4B;;;12.01.2021;
233;S;07.02.2022 11:44;;07.02.2022 11:44;;0366;DETONADORES PARA MUNICIONES?;1.4S;;;12.01.2021;
234;S;07.02.2022 11:44;;07.02.2022 11:44;;0367;ESPOLETAS DETONANTES?;1.4S;;;12.01.2021;
235;S;07.02.2022 11:44;;07.02.2022 11:44;;0368;ESPOLETAS DE IGNICION;1.4S;;;12.01.2021;
236;S;07.02.2022 11:44;;07.02.2022 11:44;;0369;CABEZAS DE COMBATE PARA COHETES, con carga explosiva?;1.1F;;;12.01.2021;
237;S;07.02.2022 11:44;;07.02.2022 11:44;;0370;CABEZAS DE COMBATE PARA COHETES, con carga detonante o carga expulsora?;1.4D;;;12.01.2021;
238;S;07.02.2022 11:44;;07.02.2022 11:44;;0371;CABEZAS DE COMBATE PARA COHETES, con carga detonante o carga expulsora?;1.4F;;;12.01.2021;
239;S;07.02.2022 11:44;;07.02.2022 11:44;;0372;GRANADAS DE EJERCICIOS, de mano o de fusil?;1.2G;;;12.01.2021;
240;S;07.02.2022 11:44;;07.02.2022 11:44;;0373;ARTIFICIOS MANUALES DE PIROTECNIA PARA SEÑALES?;1.4S;;;12.01.2021;
241;S;07.02.2022 11:44;;07.02.2022 11:44;;0374;CARGAS EXPLOSIVAS PARA SONDEOS?;1.1D;;;12.01.2021;
242;S;07.02.2022 11:44;;07.02.2022 11:44;;0375;CARGAS EXPLOSIVAS PARA SONDEOS?;1.2D;;;12.01.2021;
243;S;07.02.2022 11:44;;07.02.2022 11:44;;0376;CEBOS TUBULARES?;1.4S;;;12.01.2021;
244;S;07.02.2022 11:44;;07.02.2022 11:44;;0377;CEBOS TIPO CAPSULA?;1.1B;;;12.01.2021;
245;S;07.02.2022 11:44;;07.02.2022 11:44;;0378;CEBOS TIPO CAPSULA?;1.4B;;;12.01.2021;
246;S;07.02.2022 11:44;;07.02.2022 11:44;;0379;CARTUCHOS VACIOS CON FULMINANTE?;1.4C;;;12.01.2021;
247;S;07.02.2022 11:44;;07.02.2022 11:44;;0380;OBJETOS PIROFORICOS?;1.2L;;;12.01.2021;
248;S;07.02.2022 11:44;;07.02.2022 11:44;;0381;CARTUCHOS DE ACCIONAMIENTO;1.2C;;;12.01.2021;
249;S;07.02.2022 11:44;;07.02.2022 11:44;;0382;COMPONENTES PARA CADENAS EXPLOSIVAS, N.E.P.;1.2B;;Substancias y objetos que presentan un riesgo de proyección, pero no de explosión de la totalidad de la masa.;12.01.2021;
250;S;07.02.2022 11:44;;07.02.2022 11:44;;0383;COMPONENTES PARA CADENAS EXPLOSIVAS, N.E.P.?;1.4B;;Substancias y objetos que no presentan un riesgo considerable.;12.01.2021;
251;S;07.02.2022 11:44;;07.02.2022 11:44;;0384;COMPONENTES PARA CADENAS EXPLOSIVAS, N.E.P.?;1.4S;;Substancias y objetos que no presentan un riesgo considerable.;12.01.2021;
252;S;07.02.2022 11:44;;07.02.2022 11:44;;0385;5-NITROBENZOTRIAZOL?;1.1D;;;12.01.2021;
253;S;07.02.2022 11:44;;07.02.2022 11:44;;0386;ACIDO TRINITROBENCENOSULFONICO?;1.1D;;;12.01.2021;
254;S;07.02.2022 11:44;;07.02.2022 11:44;;0387;TRINITROFLUORANONA?;1.1D;;;12.01.2021;
255;S;07.02.2022 11:44;;07.02.2022 11:44;;0388;MEZCLAS DE TRINITROTOLUENO (TNT) Y TRINITROBENCENO o MEZCLAS DE TRINITROTOLUENO (TNT) Y HEXANITROETILBENCENO ?;1.1D;;;12.01.2021;
256;S;07.02.2022 11:44;;07.02.2022 11:44;;0389;MEZCLAS DE TRINITROTOLUENO (TNT) CON TRINITROBENCENO Y HEXANITROESTILBENO?;1.1D;;;12.01.2021;
257;S;07.02.2022 11:44;;07.02.2022 11:44;;0390;TRITONAL?;1.1D;;;12.01.2021;
258;S;07.02.2022 11:44;;07.02.2022 11:44;;0391;MEZCLAS DE CICLOTRIMETILENTRINITRAMINA (CICLONITA, EXOGENO; RDX) Y CICLOTETRAMETILENTETRANITRAMINA (OCTOGENO, HMX) MEZCLAS HUMEDECIDAS con un mínimo de 15% en masa de agua, o MEZCLAS DE CICLOTETRAMETILENTRINITRAMINA (HMX; OCTOGENO) DESENSIBILIZADAS con no menos de10% en masa de inhibidor;1.1D;;;12.01.2021;
259;S;07.02.2022 11:44;;07.02.2022 11:44;;0392;HEXANITROESTILBENO?;1.1D;;;12.01.2021;
260;S;07.02.2022 11:44;;07.02.2022 11:44;;0393;HEXOTONAL?;1.1D;;;12.01.2021;
261;S;07.02.2022 11:44;;07.02.2022 11:44;;0394;TRINITRORRESORCINOL (ACIDO ESTIFNICO) HUMEDECIDO con no menos de 20% en masa de agua o de una mezcla de alcohol y agua;1.1D;;;12.01.2021;
262;S;07.02.2022 11:44;;07.02.2022 11:44;;0395;MOTORES DE COHETE, DE COMBUSTIBLE LIQUIDO?;1.2J;;;12.01.2021;
263;S;07.02.2022 11:44;;07.02.2022 11:44;;0396;MOTORES DE COHETE, DE COMBUSTIBLE LIQUIDO?;1.3J;;;12.01.2021;
264;S;07.02.2022 11:44;;07.02.2022 11:44;;0397;COHETES DE COMBUSTIBLE LIQUIDO, con carga explosiva?;1.1J;;;12.01.2021;
265;S;07.02.2022 11:44;;07.02.2022 11:44;;0398;COHETES DE COMBUSTIBLE LIQUIDO, con carga explosiva?;1.2J;;;12.01.2021;
266;S;07.02.2022 11:44;;07.02.2022 11:44;;0399;BOMBAS QUE CONTIENEN UN LIQUIDO INFLAMABLE, con carga explosiva?;1.1J;;;12.01.2021;
267;S;07.02.2022 11:44;;07.02.2022 11:44;;0400;BOMBAS QUE CONTIENEN UN LIQUIDO INFLAMABLE, con carga explosiva?;1.2J;;;12.01.2021;
268;S;07.02.2022 11:44;;07.02.2022 11:44;;0401;SULFURO DE DIPICRILO seco o humedecido con menos de 10%, en masa, de agua?;1.1D;;;12.01.2021;
269;S;07.02.2022 11:44;;07.02.2022 11:44;;0402;PERCLORATO DE AMONIO?;1.1D;;;12.01.2021;
270;S;07.02.2022 11:44;;07.02.2022 11:44;;0403;BENGALAS AEREAS?;1.4G;;;12.01.2021;
271;S;07.02.2022 11:44;;07.02.2022 11:44;;0404;BENGALAS AEREAS?;1.4S;;;12.01.2021;
272;S;07.02.2022 11:44;;07.02.2022 11:44;;0405;CARTUCHOS DE SEÑALES?;1.4S;;;12.01.2021;
273;S;07.02.2022 11:44;;07.02.2022 11:44;;0406;DINITROSOBENCENO?;1.3C;;;12.01.2021;
274;S;07.02.2022 11:44;;07.02.2022 11:44;;0407;ACIDO TETRAZOL-1-ACETICO?;1.4C;;;12.01.2021;
275;S;07.02.2022 11:44;;07.02.2022 11:44;;0408;ESPOLETAS DETONANTES con dispositivos de protección?;1.1D;;;12.01.2021;
276;S;07.02.2022 11:44;;07.02.2022 11:44;;0409;ESPOLETAS DETONANTES con dispositivos de protección?;1.2D;;;12.01.2021;
277;S;07.02.2022 11:44;;07.02.2022 11:44;;0410;ESPOLETAS DETONANTES con dispositivos de protección?;1.4D;;;12.01.2021;
278;S;07.02.2022 11:44;;07.02.2022 11:44;;0411;TETRANITRATO DE PENTAERITRITO (TETRANITRATO DE PENTAERITRITOL; TNPE) con un mínimo de 7%, en masa, de cera?;1.1D;;;12.01.2021;
279;S;07.02.2022 11:44;;07.02.2022 11:44;;0412;CARTUCHOS PARA ARMAS, con carga explosiva?;1.4E;;;12.01.2021;
280;S;07.02.2022 11:44;;07.02.2022 11:44;;0413;CARTUCHOS PARA ARMAS, SIN BALA?;1.2C;;;12.01.2021;
281;S;07.02.2022 11:44;;07.02.2022 11:44;;0414;CARGAS PROPULSORAS DE ARTILLERIA?;1.2C;;;12.01.2021;
282;S;07.02.2022 11:44;;07.02.2022 11:44;;0415;CARGAS PROPULSORAS?;1.2C;;;12.01.2021;
283;S;07.02.2022 11:44;;07.02.2022 11:44;;0417;CARTUCHOS PARA ARMAS, CON PROYECTIL INERTE, o CARTUCHOS PARA ARMAS DE PEQUEÑO CALIBRE?;1.3C;;;12.01.2021;
284;S;07.02.2022 11:44;;07.02.2022 11:44;;0418;BENGALAS DE SUPERFICIE?;1.1G;;;12.01.2021;
285;S;07.02.2022 11:44;;07.02.2022 11:44;;0419;BENGALAS DE SUPERFICIE?;1.2G;;;12.01.2021;
286;S;07.02.2022 11:44;;07.02.2022 11:44;;0420;BENGALAS AEREAS?;1.1G;;;12.01.2021;
287;S;07.02.2022 11:44;;07.02.2022 11:44;;0421;BENGALAS AEREAS?;1.2G;;;12.01.2021;
288;S;07.02.2022 11:44;;07.02.2022 11:44;;0424;PROYECTILES inertes con trazador?;1.3G;;;12.01.2021;
289;S;07.02.2022 11:44;;07.02.2022 11:44;;0425;PROYECTILES inertes con trazador?;1.4G;;;12.01.2021;
290;S;07.02.2022 11:44;;07.02.2022 11:44;;0426;PROYECTILES con carga detonante o carga expulsora?;1.2F;;;12.01.2021;
291;S;07.02.2022 11:44;;07.02.2022 11:44;;0427;PROYECTILES con carga detonante o carga expulsora?;1.4F;;;12.01.2021;
292;S;07.02.2022 11:44;;07.02.2022 11:44;;0428;OBJETOS PIROTECNICOS para usos técnicos?;1.1G;;;12.01.2021;
293;S;07.02.2022 11:44;;07.02.2022 11:44;;0429;OBJETOS PIROTECNICOS para usos técnicos?;1.2G;;;12.01.2021;
294;S;07.02.2022 11:44;;07.02.2022 11:44;;0430;OBJETOS PIROTECNICOS para usos técnicos?;1.3G;;;12.01.2021;
295;S;07.02.2022 11:44;;07.02.2022 11:44;;0431;OBJETOS PIROTECNICOS para usos técnicos?;1.4G;;;12.01.2021;
296;S;07.02.2022 11:44;;07.02.2022 11:44;;0432;OBJETOS PIROTECNICOS para usos técnicos?;1.4S;;;12.01.2021;
297;S;07.02.2022 11:44;;07.02.2022 11:44;;0433;PASTA DE POLVORA HUMEDECIDA con un mínimo de 17%, en masa, de alcohol?;1.1C;;;12.01.2021;
298;S;07.02.2022 11:44;;07.02.2022 11:44;;0434;PROYECTILES con carga detonante o carga expulsora?;1.2G;;;12.01.2021;
299;S;07.02.2022 11:44;;07.02.2022 11:44;;0435;PROYECTILES con carga detonante o carga expulsora?;1.4G;;;12.01.2021;
300;S;07.02.2022 11:44;;07.02.2022 11:44;;0436;COHETES con carga expulsora?;1.2C;;;12.01.2021;
301;S;07.02.2022 11:44;;07.02.2022 11:44;;0437;COHETES con carga expulsora?;1.3C;;;12.01.2021;
302;S;07.02.2022 11:44;;07.02.2022 11:44;;0438;COHETES con carga expulsora?;1.4C;;;12.01.2021;
303;S;07.02.2022 11:44;;07.02.2022 11:44;;0439;CARGAS HUECAS sin detonador?;1.2D;;;12.01.2021;
304;S;07.02.2022 11:44;;07.02.2022 11:44;;0440;CARGAS HUECAS sin detonador?;1.4D;;;12.01.2021;
305;S;07.02.2022 11:44;;07.02.2022 11:44;;0441;CARGAS HUECAS sin detonador?;1.4S;;;12.01.2021;
306;S;07.02.2022 11:44;;07.02.2022 11:44;;0442;CARGAS EXPLOSIVAS PARA USOS CIVILES sin detonador?;1.1D;;;12.01.2021;
307;S;07.02.2022 11:44;;07.02.2022 11:44;;0443;CARGAS EXPLOSIVAS PARA USOS CIVILES sin detonador?;1.2D;;;12.01.2021;
308;S;07.02.2022 11:44;;07.02.2022 11:44;;0444;CARGAS EXPLOSIVAS PARA USOS CIVILES sin detonador?;1.4D;;;12.01.2021;
309;S;07.02.2022 11:44;;07.02.2022 11:44;;0445;CARGAS EXPLOSIVAS PARA USOS CIVILES, sin detonador?;1.4S;;;12.01.2021;
310;S;07.02.2022 11:44;;07.02.2022 11:44;;0446;VAINAS COMBUSTIBLES VACIAS, SIN CEBO?;1.4C;;;12.01.2021;
311;S;07.02.2022 11:44;;07.02.2022 11:44;;0447;VAINAS COMBUSTIBLES VACIAS, SIN CEBO?;1.3C;;;12.01.2021;
312;S;07.02.2022 11:44;;07.02.2022 11:44;;0448;ACIDO 5-MERCAPTOTETRAZOL-1-ACETICO?;1.4C;;;12.01.2021;
313;S;07.02.2022 11:44;;07.02.2022 11:44;;0449;TORPEDOS CON COMBUSTIBLE LIQUIDO, con o sin carga explosiva?;1.1J;;;12.01.2021;
314;S;07.02.2022 11:44;;07.02.2022 11:44;;0450;TORPEDOS CON COMBUSTIBLE LIQUIDO, con cabeza inerte?;1.3J;;;12.01.2021;
315;S;07.02.2022 11:44;;07.02.2022 11:44;;0451;TORPEDOS con carga explosiva?;1.1D;;;12.01.2021;
316;S;07.02.2022 11:44;;07.02.2022 11:44;;0452;GRANADAS DE EJERCICIOS, de mano o de fusil?;1.4G;;;12.01.2021;
317;S;07.02.2022 11:44;;07.02.2022 11:44;;0453;COHETES LANZACABOS?;1.4G;;;12.01.2021;
318;S;07.02.2022 11:44;;07.02.2022 11:44;;0454;INICIADORES;1.4S;;;12.01.2021;
319;S;07.02.2022 11:44;;07.02.2022 11:44;;0455;DETONADORES NO ELECTRICOS para voladuras?;1.4S;;;12.01.2021;
320;S;07.02.2022 11:44;;07.02.2022 11:44;;0456;DETONADORES ELECTRICOS para voladuras?;1.4S;;;12.01.2021;
321;S;07.02.2022 11:44;;07.02.2022 11:44;;0457;CARGAS EXPLOSIVAS CON AGLUTINANTE PLASTICO;1.1D;;;12.01.2021;
322;S;07.02.2022 11:44;;07.02.2022 11:44;;0458;CARGAS EXPLOSIVAS CON AGLUTINANTE PLASTICO;1.2D;;;12.01.2021;
323;S;07.02.2022 11:44;;07.02.2022 11:44;;0459;CARGAS EXPLOSIVAS CON AGLUTINANTE PLASTICO;1.4D;;;12.01.2021;
324;S;07.02.2022 11:44;;07.02.2022 11:44;;0460;CARGAS EXPLOSIVAS CON AGLUTINANTE PLASTICO;1.4S;;;12.01.2021;
325;S;07.02.2022 11:44;;07.02.2022 11:44;;0461;COMPONENTES DE CADENAS DE EXPLOSIVOS N.E.P.;1.1B;;Substancias y objetos que presentan un riesgo de explosión de la totalidad de la masa.;12.01.2021;
326;S;07.02.2022 11:44;;07.02.2022 11:44;;0462;OBJETOS EXPLOSIVOS, N.E.P.;1.1C;;Substancias y objetos que presentan un riesgo de explosión de la totalidad de la masa.;12.01.2021;
327;S;07.02.2022 11:44;;07.02.2022 11:44;;0463;OBJETOS EXPLOSIVOS, N.E.P.;1.1D;;Substancias y objetos que presentan un riesgo de explosión de la totalidad de la masa.;12.01.2021;
328;S;07.02.2022 11:44;;07.02.2022 11:44;;0464;OBJETOS EXPLOSIVOS, N.E.P.;1.1E;;Substancias y objetos que presentan un riesgo de explosión de la totalidad de la masa.;12.01.2021;
329;S;07.02.2022 11:44;;07.02.2022 11:44;;0465;OBJETOS EXPLOSIVOS, N.E.P.;1.1F;;Substancias y objetos que presentan un riesgo de explosión de la totalidad de la masa.;12.01.2021;
330;S;07.02.2022 11:44;;07.02.2022 11:44;;0466;OBJETOS EXPLOSIVOS, N.E.P.;1.2C;;Substancias y objetos que presentan un riesgo de proyección, pero no de explosión de la totalidad de la masa.;12.01.2021;
331;S;07.02.2022 11:44;;07.02.2022 11:44;;0467;OBJETOS EXPLOSIVOS, N.E.P.;1.2D;;Substancias y objetos que presentan un riesgo de proyección, pero no de explosión de la totalidad de la masa.;12.01.2021;
332;S;07.02.2022 11:44;;07.02.2022 11:44;;0468;OBJETOS EXPLOSIVOS, N.E.P.;1.2E;;Substancias y objetos que presentan un riesgo de proyección, pero no de explosión de la totalidad de la masa.;12.01.2021;
333;S;07.02.2022 11:44;;07.02.2022 11:44;;0469;OBJETOS EXPLOSIVOS, N.E.P;1.2F;;Substancias y objetos que presentan un riesgo de proyección, pero no de explosión de la totalidad de la masa.;12.01.2021;
334;S;07.02.2022 11:44;;07.02.2022 11:44;;0470;OBJETOS EXPLOSIVOS, N.E.P;1.3C;;Substancias y objetos que presentan un riesgo de incendio y un riesgo de que se produzcan pequeños efectos de onda expansiva o de proyección o de ambos, pero no de explosión de la totalidad de la masa.;12.01.2021;
335;S;07.02.2022 11:44;;07.02.2022 11:44;;0471;OBJETOS EXPLOSIVOS, N.E.P;1.4E;;Substancias y objetos que no presentan un riesgo considerable.;12.01.2021;
336;S;07.02.2022 11:44;;07.02.2022 11:44;;0472;OBJETOS EXPLOSIVOS, N.E.P;1.4F;;Substancias y objetos que no presentan un riesgo considerable.;12.01.2021;
337;S;07.02.2022 11:44;;07.02.2022 11:44;;0473;SUBSTANCIAS EXPLOSIVAS, N.E.P.;1.1A;;Substancias y objetos que presentan un riesgo de explosión de la totalidad de la masa.;12.01.2021;
338;S;07.02.2022 11:44;;07.02.2022 11:44;;0474;SUBSTANCIAS EXPLOSIVAS, N.E.P.;1.1C;;Substancias y objetos que presentan un riesgo de explosión de la totalidad de la masa.;12.01.2021;
339;S;07.02.2022 11:44;;07.02.2022 11:44;;0475;SUBSTANCIAS EXPLOSIVAS, N.E.P.;1.1D;;Substancias y objetos que presentan un riesgo de explosión de la totalidad de la masa.;12.01.2021;
340;S;07.02.2022 11:44;;07.02.2022 11:44;;0476;SUBSTANCIAS EXPLOSIVAS, N.E.P.;1.1G;;Substancias y objetos que presentan un riesgo de explosión de la totalidad de la masa.;12.01.2021;
341;S;07.02.2022 11:44;;07.02.2022 11:44;;0477;SUBSTANCIAS EXPLOSIVAS, N.E.P.;1.3C;;Substancias y objetos que presentan un riesgo de incendio y un riesgo de que se produzcan pequeños efectos de onda expansiva o de proyección o de ambos, pero no de explosión de la totalidad de la masa.;12.01.2021;
342;S;07.02.2022 11:44;;07.02.2022 11:44;;0478;SUBSTANCIAS EXPLOSIVAS, N.E.P.;1.3G;;Substancias y objetos que presentan un riesgo de incendio y un riesgo de que se produzcan pequeños efectos de onda expansiva o de proyección o de ambos, pero no de explosión de la totalidad de la masa.;12.01.2021;
343;S;07.02.2022 11:44;;07.02.2022 11:44;;0479;SUBSTANCIAS EXPLOSIVAS, N.E.P.;1.4C;;Substancias y objetos que no presentan un riesgo considerable.;12.01.2021;
344;S;07.02.2022 11:44;;07.02.2022 11:44;;0480;SUBSTANCIAS EXPLOSIVAS, N.E.P.;1.4D;;Substancias y objetos que no presentan un riesgo considerable.;12.01.2021;
345;S;07.02.2022 11:44;;07.02.2022 11:44;;0481;SUBSTANCIAS EXPLOSIVAS, N.E.P.;1.4S;;Substancias y objetos que no presentan un riesgo considerable.;12.01.2021;
